cardholder_name,card_number,merchant_name,merchant_category,amount,hour,distance_from_home,is_online,is_foreign,velocity_last_hour,is_fraud
Matthew Lucas,4061956141894502,Merchant: Lucas LLC,grocery,43.84,17,24.2,1,0,3,0
Theresa Davis,4042433881508225,Merchant: Cole PLC,grocery,32.94,21,5.72,1,0,1,0
Sherry Franco,4787205011140536,Merchant: Lynn-Walker,gas_station,54.21,10,33.99,0,0,0,0
Robert Jenkins,4689150744201784,Merchant: Washington-Stone,electronics,64.1,23,4.18,0,0,0,0
Cathy Young,4703876520214706,Merchant: Morton-Roth,gas_station,47.5,13,17.52,0,0,3,0
Steven Davis,4697911590303556,Merchant: Miller-Maddox,grocery,16.45,11,3.61,0,0,0,0
Mariah Collins,4208889137932578,Merchant: Nichols-Smith,grocery,34.27,9,2.6,0,0,1,0
Edward Stanton,4687001583620463,Merchant: Campbell Ltd,online_shopping,28.36,19,6.33,0,0,2,0
Debra Caldwell,4806202751105495,"Merchant: Smith, Rhodes and Cook",grocery,37.1,2,53.3,1,0,0,0
Brooke Ramirez,4341656700288938,Merchant: Martinez Ltd,online_shopping,40.18,13,1.25,0,0,5,0
Nicole Smith,4037492338318437,"Merchant: Estrada, Johnson and White",grocery,78.43,8,8.05,0,0,0,0
Jessica Bell,4276117623408268,"Merchant: Barry, Davis and Guerrero",electronics,28.74,13,8.64,0,0,2,0
Ann Barnett,4886452197214350,"Merchant: Harris, Johnson and Huff",electronics,41.74,10,36.75,0,0,0,0
Mary Whitney,4243349110045531,"Merchant: Davis, Mora and Wilson",electronics,100.87,21,4.25,1,0,0,0
Donald Salazar,4086992342734818,"Merchant: Rogers, Fitzgerald and Watson",travel,96.86,4,5.0,1,0,6,1
Ashley Simpson,4772596522924450,"Merchant: Barnett, Campos and Duarte",dining,32.02,6,0.55,0,0,2,0
Joshua Mann,4519490002536653,"Merchant: Hawkins, Solomon and Young",online_shopping,27.07,14,0.33,0,0,1,0
Julie Flores,4449328554569794,Merchant: Powell-Boone,gas_station,25.84,4,4.12,1,0,0,0
Brandi Roberson,4446811924370699,Merchant: Galvan Inc,grocery,29.16,14,2.59,1,0,4,0
Melinda Hanson DDS,4570290369522056,"Merchant: Lester, Wade and Lee",gas_station,13.97,16,2.48,0,0,1,0
Janice Jones,4673275309757900,Merchant: Moore-Trevino,online_shopping,21.23,14,16.55,0,0,0,0
Penny Johnson,4918213401207768,Merchant: Brady-Powers,online_shopping,37.85,13,6.35,1,0,0,0
James Jensen,4498725378225968,Merchant: Combs Inc,dining,30.04,12,20.94,0,0,1,0
Kenneth Branch,4587301160692203,Merchant: Page Ltd,travel,37.96,16,15.88,0,1,1,0
Tyler Allen,4726303282311177,Merchant: Flores Inc,grocery,36.7,20,2.73,0,0,0,0
James Aguilar,4953233172556447,"Merchant: Williams, Jacobs and Brown",online_shopping,23.04,14,1.42,0,0,1,0
Jessica Thompson,4782007152711595,Merchant: Smith Group,dining,16.33,21,31.68,1,0,2,0
Gregory Hall,4875781071259104,Merchant: Flowers Ltd,electronics,93.79,12,27.43,0,0,0,0
Keith Davis,4139590749263519,Merchant: Walker and Sons,online_shopping,54.93,17,3.28,1,0,1,0
Rodney Patton,4748563667886192,Merchant: Farrell Group,dining,34.06,12,3.14,1,0,2,0
Michael Houston,4521748761520937,"Merchant: Fisher, Watson and Gray",grocery,19.51,17,0.88,0,0,1,0
Rachel Torres,4171226453935021,"Merchant: Ferguson, Thompson and Thompson",gas_station,24.76,17,15.62,0,0,1,0
Mark Hernandez,4766280540406752,Merchant: Mathis-Fernandez,travel,17.36,9,26.25,0,0,2,0
Jeff Thompson,4515090957623219,Merchant: Williams PLC,dining,29.17,10,12.51,0,0,2,0
Debra Lee,4947128225673083,"Merchant: Long, Crawford and Washington",gas_station,46.34,7,7.82,1,0,1,0
Megan Ryan,4096721810697084,"Merchant: Lloyd, Stephens and Watson",online_shopping,34.01,12,10.11,1,0,1,0
David Clark,4990813477352900,Merchant: Burns Ltd,dining,28.74,18,7.33,1,0,2,0
Todd Rojas,4562993800915058,Merchant: Mccann-Wheeler,grocery,27.64,8,21.11,1,0,0,0
Steven King,4798912300305608,Merchant: Roberts PLC,grocery,49.06,13,3.57,1,0,2,0
Jeffrey Stokes,4844930874506207,Merchant: Pennington-Martinez,dining,19.73,11,6.94,1,0,2,0
Casey Wright,4735309809442618,Merchant: Oconnor-Johnson,grocery,25.0,17,15.69,0,0,1,0
Janet Oliver,4313030984778382,"Merchant: Griffin, Dominguez and Lloyd",electronics,162.53,1,122.16,1,0,2,1
Gary Smith,4188848318670328,Merchant: Lane-Webb,online_shopping,64.08,21,1.35,1,0,0,0
Gerald Wall,4683749949275539,"Merchant: Lopez, Bray and Ayala",grocery,29.56,7,2.66,0,0,0,0
Hannah Dickson,4272258900221828,Merchant: Johnson PLC,dining,64.56,18,28.2,0,0,0,0
Madeline Boyle,4576816190173786,"Merchant: Quinn, Andrade and Bright",grocery,30.7,8,38.18,0,0,1,0
Virginia Lynch,4985821781051792,Merchant: Phillips-Knox,electronics,24.65,13,20.0,1,0,0,0
Tammy Bridges,4220567042768832,"Merchant: Kent, Fernandez and Mahoney",grocery,25.8,9,12.72,0,0,3,0
Danielle Simmons,4902803088004427,Merchant: Hale-Garcia,online_shopping,23.17,20,12.37,0,1,2,0
Shelly Henderson,4939288534118988,Merchant: Wilson LLC,grocery,153.93,14,23.63,0,0,2,0
Frank Davis,4734157006190857,Merchant: Wilson Ltd,electronics,2.04,8,42.31,0,0,2,0
Jennifer Williams,4260324470521940,Merchant: Hughes-Robertson,gas_station,16.85,14,1.34,1,1,0,0
Robert Mills,4698332821175748,"Merchant: Grant, Woods and Sims",online_shopping,52.88,8,29.72,1,0,2,0
Philip Yates,4360426324137747,"Merchant: Diaz, Jones and Walker",grocery,78.45,11,16.22,1,0,1,0
Chad Romero,4396781159819191,Merchant: Mosley Inc,gas_station,508.79,15,418.61,1,0,7,1
Timothy Odom,4553533944444960,"Merchant: Obrien, Montgomery and Smith",dining,19.79,5,10.21,0,0,0,0
Lisa Morales,4804717034390376,Merchant: Berg Ltd,online_shopping,41.27,9,1.72,1,0,2,0
Victor Jordan,4382978229189136,Merchant: Moreno-Harrell,dining,13.15,21,0.94,1,1,0,0
Lisa Scott,4943746436480578,"Merchant: Wood, Richards and Arnold",electronics,47.05,17,17.78,1,0,0,0
Michael Ellis,4599051171381645,"Merchant: Shannon, Andrews and Robinson",gas_station,45.06,18,56.98,1,0,0,0
Maria Brennan,4248388659795309,Merchant: Patterson-Hayes,grocery,4.73,8,5.64,0,0,0,0
Jessica Williams,4337147154962133,Merchant: Robbins-Franklin,electronics,23.42,8,2.13,0,0,1,0
Lisa Odonnell,4697461448536791,"Merchant: Garcia, Ingram and Diaz",gas_station,15.31,10,9.53,0,0,0,0
Victor Lewis,4890891114709352,Merchant: Mckenzie Inc,grocery,68.37,7,26.83,0,0,2,0
Rebecca Tapia,4541886333957470,"Merchant: Duncan, Richardson and Meyers",online_shopping,71.61,13,2.48,0,0,1,0
Joan Rogers,4147707608816167,Merchant: Jones and Sons,online_shopping,15.69,14,16.02,1,1,1,0
Mr. Jeffrey Nguyen,4483166413730521,"Merchant: Bush, Cole and Gutierrez",dining,128.08,11,3.26,0,0,1,0
Angela Luna,4393520726234119,Merchant: Holmes-Joseph,grocery,19.13,14,2.89,0,0,2,0
Alejandro Davis,4394995392511637,Merchant: Wyatt LLC,gas_station,29.76,8,25.87,1,0,1,0
Eduardo Hart DDS,4585851920327872,"Merchant: Jimenez, Lin and Cummings",dining,136.96,0,4.8,0,0,2,0
Duane Clark,4338417354451727,Merchant: Johnson-Bender,grocery,53.92,7,32.69,0,0,1,0
Lisa Bowman,4011556194567822,"Merchant: Brown, Gutierrez and Espinoza",online_shopping,16.63,12,16.8,0,0,3,0
Jose Smith,4598606893007389,Merchant: Davis PLC,dining,45.03,15,14.14,0,0,1,0
Tammy Nguyen,4223740280482427,Merchant: Wells and Sons,grocery,25.66,18,2.81,0,0,0,0
Maria Harrington,4015675395751526,"Merchant: Leonard, Johnson and Matthews",electronics,10.66,11,3.32,1,0,1,0
Michael Gibbs,4959545470816064,Merchant: Marquez-Ford,dining,43.18,9,10.1,1,0,1,0
Greg Williams,4878865567173437,Merchant: Massey PLC,dining,7.64,15,14.1,0,0,1,0
Nicole Baker,4220073937815069,"Merchant: Erickson, Johnson and Mooney",grocery,16.72,12,8.01,1,0,1,0
Justin Jones,4678571844092653,"Merchant: Romero, Smith and Bowen",dining,48.13,16,9.51,0,0,0,0
Kimberly Jackson,4443307269630790,"Merchant: Burch, Ortiz and Hayes",grocery,39.69,8,17.69,0,0,1,0
Jeremy Turner,4605210217847900,Merchant: Ward Inc,dining,24.23,14,58.71,0,0,0,0
Carlos Brown,4889876739817782,Merchant: Hernandez Inc,dining,65.26,0,95.59,1,0,3,1
Shannon Ryan,4496661696187592,Merchant: Davidson PLC,online_shopping,27.04,6,1.74,0,0,2,0
Yvonne Patterson,4943533136638105,Merchant: Sanchez-Velasquez,online_shopping,35.2,11,6.79,1,0,1,0
James Rivas,4434998581521765,"Merchant: Hunt, Henderson and Webster",gas_station,3.26,23,0.53,1,0,1,0
Rachel Soto,4092698300564020,"Merchant: Mccall, Phillips and Weiss",gas_station,35.35,11,33.76,0,0,1,0
Danielle Lucas,4928919149676472,Merchant: Ellis-Vega,electronics,29.3,9,5.01,0,0,1,0
Olivia Russell,4553831225484691,Merchant: Ryan-Richards,dining,48.24,21,10.18,0,0,1,0
Amber Cruz,4231362814159312,Merchant: Buchanan-Simmons,dining,51.59,17,32.21,0,1,3,0
Gregory Smith,4388098991761154,"Merchant: Lane, Tran and Lee",dining,7.26,19,5.58,0,0,2,0
Alison Miller,4258308695963353,Merchant: Golden PLC,travel,16.21,6,7.25,0,0,0,0
Jessica Lane,4491546361890254,Merchant: Martinez Ltd,grocery,9.95,7,13.34,0,0,2,0
Angela Drake,4572128632971981,Merchant: Brewer-Long,grocery,15.68,6,18.1,0,0,2,0
April Carter,4850423586576248,Merchant: Mcneil and Sons,dining,29.04,15,3.58,0,0,1,0
Shannon Hernandez,4636590930028190,"Merchant: Daniel, Powell and Holden",dining,46.85,11,13.21,0,0,1,0
Michelle Stevens,4623383838696176,Merchant: Baker-Hernandez,gas_station,34.23,15,0.83,1,0,4,0
Olivia Williams,4940655832475392,Merchant: Lynch-Romero,online_shopping,10.46,7,13.16,0,0,3,0
Garrett Thomas,4387209037401447,Merchant: Mcdonald-Cole,grocery,8.07,9,2.92,0,0,3,0
Nicole Lewis,4623564146524867,Merchant: Burns-Gould,gas_station,13.71,14,1.54,0,0,1,0
Douglas Fuller,4691380475384675,Merchant: Bennett and Sons,gas_station,13.81,14,2.6,0,0,3,0
Jordan Harper,4744664355009727,Merchant: Burke-Bradford,grocery,16.3,11,19.02,1,0,2,0
Michelle Hall,4584655361733824,Merchant: Riddle Group,grocery,26.83,18,22.65,1,0,1,0
Megan Hernandez,4494435252158053,Merchant: Thomas Group,dining,6.86,11,16.5,0,0,2,0
Jeremiah Fisher,4021675912974744,Merchant: Calhoun-Boone,electronics,82.31,14,5.98,0,0,1,0
Ryan Barrera,4485315808088858,Merchant: Small Group,gas_station,11.51,11,3.21,0,0,0,0
Daniel Martinez,4549376902518996,Merchant: Hughes-Howard,grocery,15.01,14,9.27,0,0,0,0
Douglas Howard,4069738569225878,Merchant: Welch-West,electronics,29.29,8,43.49,1,0,2,0
Jeffrey Leonard,4685860149150287,Merchant: Ramirez Ltd,grocery,25.21,14,17.17,0,0,2,0
Jasmine Hahn,4907121161073523,"Merchant: Martinez, Calhoun and David",dining,20.56,15,49.31,0,0,1,0
Erik Williams,4197694489197876,Merchant: Miller-Lowe,gas_station,17.86,10,0.42,0,0,4,0
Susan Melendez,4551551067606910,Merchant: Johnson-Erickson,grocery,38.79,21,13.49,0,0,1,0
Robin Baker,4391737607764673,Merchant: Harris-Martin,electronics,17.72,20,1.91,1,0,1,0
Raymond Brooks III,4740724488027089,"Merchant: Jordan, Fritz and Jordan",gas_station,34.6,23,0.51,0,0,3,0
David Mitchell,4687183991043304,Merchant: Zimmerman-Morales,dining,23.84,13,1.52,0,0,0,0
Felicia Matthews,4176102283849838,Merchant: Simon-Taylor,dining,183.13,13,44.05,0,0,1,0
Jill Stevens,4234385629968863,Merchant: Watts-Parker,grocery,20.0,7,5.66,0,0,1,0
Roger Johnson,4461453023457745,"Merchant: Stanton, Gray and Stein",grocery,9.67,15,5.57,0,0,1,0
Cynthia Price,4742450697171918,"Merchant: Cruz, Young and Garcia",online_shopping,33.1,14,30.57,1,0,1,0
John Johnson,4373187110548316,"Merchant: Carter, Davis and Williams",online_shopping,61.86,8,5.52,1,0,1,0
Alison Delacruz,4297788158980965,"Merchant: Green, Turner and Fernandez",electronics,19.23,18,11.42,0,0,0,0
Henry Parker,4389999595383536,Merchant: Coffey-Archer,dining,49.65,17,37.94,0,0,1,0
Curtis Davis,4134076109843939,Merchant: Kramer Inc,online_shopping,214.54,4,44.61,0,1,3,1
John Clark,4873063435330208,Merchant: Burton-Macdonald,online_shopping,6.73,9,4.82,0,0,0,0
Amy Chapman,4686164450811622,"Merchant: Jarvis, Leblanc and Campbell",dining,46.43,11,24.36,0,0,2,0
Maria Williams,4597280814033444,Merchant: Leon-Vega,dining,8.48,20,30.8,1,0,1,0
Nancy Hogan,4860748636724036,Merchant: Clark PLC,grocery,102.35,14,10.68,0,1,0,0
Howard Hunter,4322252303512032,"Merchant: Smith, Coleman and Mitchell",online_shopping,8.45,8,5.38,0,0,2,0
Dylan Baker,4452412003949049,Merchant: Williams PLC,grocery,100.67,8,12.0,1,0,0,0
William Mcbride,4575572229977124,"Merchant: Daniel, Adams and Jenkins",online_shopping,23.07,17,25.03,1,0,1,0
Jenny Sanchez,4570072353187512,Merchant: Horne-Turner,dining,29.22,7,6.28,0,0,3,0
Suzanne Hancock,4367083946944993,Merchant: Velasquez-Stanton,grocery,22.72,15,3.25,0,0,1,0
Jason Riggs,4971771042053333,Merchant: Jensen Inc,gas_station,42.57,6,25.15,1,0,0,0
Suzanne Lambert,4356135716062902,"Merchant: Wade, Brown and Estrada",dining,6.77,12,70.43,1,0,1,0
Tyler Green,4885197463502621,Merchant: Waters-Gibson,gas_station,13.43,7,12.7,0,0,2,0
Zachary Doyle,4966077850050248,Merchant: Rodriguez-White,gas_station,25.98,12,32.47,0,0,5,0
Noah Briggs,4299795825302141,Merchant: Frazier-Rodriguez,electronics,14.62,15,11.73,0,0,0,0
Nicole Ward,4683034786556485,Merchant: Charles-Reyes,grocery,22.77,11,11.45,0,0,1,0
Blake Norris,4596350314109837,Merchant: Ortiz Inc,dining,56.76,5,15.87,0,1,1,0
Latoya Fitzgerald,4514013050467277,Merchant: Davila-Bowen,travel,69.5,12,12.54,0,0,1,0
Wendy Miller,4293111016837802,Merchant: Smith-Mckinney,dining,45.33,8,32.0,1,0,0,0
Stephen Shaw,4031468462509393,"Merchant: Jenkins, Evans and Clark",electronics,68.95,7,2.19,0,0,0,0
Jo Hickman,4675924311421199,Merchant: Bell-Hill,online_shopping,289.9,5,201.57,1,0,6,1
Billy Cross,4637626508616104,Merchant: Matthews LLC,grocery,9.74,6,1.96,1,0,2,0
Jeffery Davis,4937819798005222,Merchant: Carey-Graves,travel,16.58,7,17.62,0,0,0,0
Maria Dixon,4539746249995234,"Merchant: Bender, Peterson and Bolton",travel,17.73,10,4.75,0,0,0,0
Diana Murray,4367146757814892,"Merchant: Byrd, Chavez and Jensen",online_shopping,60.26,13,2.98,0,0,1,0
Jennifer Curtis,4636172277322807,"Merchant: Dixon, Rivera and Vasquez",dining,39.87,13,13.81,0,0,2,0
Janet Mcclure,4724089052078193,Merchant: Hodges PLC,dining,17.08,6,19.05,0,0,2,0
Alexis Watson,4153303569315471,Merchant: Griffin-Richardson,dining,55.38,7,28.4,0,0,4,0
Jared Spence,4492640927628776,Merchant: Fleming-Horton,grocery,13.83,7,12.94,1,0,1,0
Alice May,4395398219635250,"Merchant: Campbell, Rocha and Nichols",grocery,9.16,7,27.27,1,0,0,0
Nathan Miles,4203375141007123,Merchant: Jimenez-Burton,dining,10.08,7,19.95,0,0,0,0
April White,4210150447966574,"Merchant: Reid, Stephenson and Jackson",dining,42.99,11,17.9,0,0,1,0
Kathleen Odonnell,4358895225128506,"Merchant: Barrera, Rogers and Prince",online_shopping,9.73,9,23.95,0,0,1,0
Emily Massey,4650220876431304,Merchant: Lewis-Rush,grocery,45.93,10,23.28,1,0,1,0
Lisa Henderson,4107536353190959,Merchant: Diaz LLC,gas_station,91.73,11,11.99,0,0,0,0
Andrea Brown,4534298756424765,Merchant: Cook-Lester,online_shopping,56.53,19,12.71,1,0,4,0
Shawn Patel,4387955229877840,Merchant: Williams-Miller,online_shopping,51.92,14,0.6,0,0,0,0
Eric Parker,4253318452422605,Merchant: Lynch Group,dining,49.64,10,3.07,0,0,4,0
Cindy Garza,4846501272725984,Merchant: Moore-Manning,dining,28.92,10,20.38,0,0,3,0
Jesse Yang,4965294232176572,Merchant: Torres and Sons,gas_station,70.84,6,0.84,0,0,4,0
Dean Evans,4254972607785628,Merchant: Murphy-Williams,dining,57.7,9,3.47,0,0,2,0
Carl Lopez,4564577606541826,"Merchant: York, Garza and Brown",travel,48.75,15,0.99,0,0,0,0
Diane Smith,4424035004452567,Merchant: Bradley-Saunders,electronics,57.18,5,0.59,1,0,4,0
Shelly Jackson,4945870419498551,Merchant: Jensen-Ramirez,online_shopping,14.22,16,13.69,0,0,2,0
Rachel Castillo,4122766447728941,Merchant: Day-Carson,dining,15.01,7,7.66,1,0,2,0
Hunter Miller,4557579118157801,"Merchant: Clark, Hall and Anderson",online_shopping,31.62,11,5.58,0,0,0,0
Melanie Fischer,4026859736974750,Merchant: Macias-Logan,dining,25.19,15,5.78,1,0,1,0
Eric Camacho,4965298888089849,Merchant: Jimenez-Flores,grocery,91.16,14,7.18,0,0,0,0
Eric Harris DVM,4730002599672727,"Merchant: Johnson, Baldwin and Mills",dining,79.34,14,5.59,1,0,0,0
Angela Craig,4911037040464044,"Merchant: Cook, Kerr and Smith",grocery,9.09,16,18.11,0,0,0,0
Henry Brooks,4799380707178516,Merchant: Robertson Ltd,online_shopping,66.83,15,49.57,0,0,1,0
Tony Barnes,4140617142548720,Merchant: Cox-Miller,online_shopping,45.08,18,12.14,1,0,2,0
Robert Bailey,4372524738069732,"Merchant: Curtis, Howe and Adams",gas_station,11.87,17,15.72,0,1,1,0
Taylor Parsons,4515199583063748,Merchant: Barnes LLC,grocery,18.77,5,32.41,0,0,1,0
Christopher Wilson,4256136847715534,Merchant: Duncan PLC,dining,14.3,14,1.68,1,0,2,0
Erin Mcdowell,4490223381621991,"Merchant: Cooper, Page and Acosta",grocery,19.77,0,20.63,0,0,0,0
Amy Ray,4773742147303469,"Merchant: Mcintosh, Fox and Whitehead",dining,12.27,19,3.68,1,0,1,0
Stephen Leon,4192718339570597,Merchant: Allen-Kelly,gas_station,41.25,11,55.1,0,0,0,0
Christopher Bolton,4971323274656001,Merchant: Bailey-Jones,grocery,63.64,11,18.97,1,0,0,0
Erin Aguirre,4131456775103227,"Merchant: Carter, Villegas and Matthews",online_shopping,51.39,7,21.55,0,0,1,0
Valerie Rodriguez,4510625580236072,"Merchant: Hernandez, Hayden and Rodriguez",grocery,138.38,12,0.84,0,0,3,0
Peter Thompson,4205911142547796,Merchant: Zavala-Martinez,online_shopping,29.51,17,1.28,0,0,0,0
Terri Davis,4002715209069395,"Merchant: Butler, Travis and Flores",grocery,27.39,11,15.22,0,0,1,0
Joseph Blevins,4517903568469343,Merchant: Shepherd-Burgess,dining,7.49,10,1.78,0,0,2,0
Steven Cannon,4127799853750302,Merchant: Jones LLC,grocery,39.89,0,3.02,0,0,1,0
Wendy Horne,4430139700763574,Merchant: Kelly-Montgomery,travel,29.92,11,3.38,0,0,0,0
David Cruz,4286179316988673,Merchant: Baker LLC,online_shopping,33.27,19,15.34,1,0,1,0
Michael Hendrix,4090701157776606,Merchant: Harrington Group,grocery,62.49,14,7.96,1,0,1,0
Thomas Garcia,4061457380695387,"Merchant: Bradford, Stephenson and Drake",dining,8.29,15,33.07,0,0,0,0
Jacqueline Ford,4750094266384533,Merchant: Roberts PLC,grocery,44.69,13,61.16,0,0,0,0
Vanessa Boone,4699508230196511,Merchant: Peterson Ltd,dining,17.59,5,26.69,1,0,2,0
Nancy Garcia,4207829386739523,"Merchant: Donovan, Jensen and Macdonald",grocery,88.62,23,14.86,0,1,1,0
Ernest Kennedy,4159968639409183,Merchant: Pearson PLC,gas_station,13.57,13,4.91,1,0,0,0
Brandon Miller,4427537617508310,Merchant: Arnold and Sons,online_shopping,14.11,18,0.67,0,0,0,0
Anita Wright,4872431558677526,Merchant: Howe-Sharp,grocery,30.03,8,1.97,0,0,1,0
Martin Cox,4998103396332502,Merchant: Johnson Inc,grocery,24.26,0,18.82,0,0,0,0
Tiffany Flores,4256726826071691,"Merchant: Williams, Harvey and Hicks",travel,18.26,15,11.35,0,0,1,0
Anthony Parker,4074512878626339,Merchant: Hunter-Huang,grocery,8.97,17,0.24,0,0,2,0
Jeremy Miller,4565666392291651,Merchant: Wright Ltd,dining,50.34,10,30.53,0,0,1,0
Stephanie Jensen,4611935997248216,Merchant: Costa-Hammond,online_shopping,49.22,16,9.12,0,0,0,0
Jennifer Austin,4368153381300958,Merchant: Hanson PLC,online_shopping,34.46,18,19.11,1,0,1,0
Randy Flores,4886657189372202,"Merchant: Powell, Odonnell and Ortega",online_shopping,16.5,11,16.73,0,0,1,0
Ryan Reynolds,4001651082840811,Merchant: Hurley-Lopez,grocery,35.14,11,1.1,1,0,0,0
Elizabeth Travis,4982860750642390,Merchant: Thornton and Sons,online_shopping,42.2,15,8.36,0,0,0,0
Richard Harmon,4594060916196551,"Merchant: Cunningham, Rogers and King",grocery,82.48,10,1.57,0,1,0,0
Kevin Thomas,4788967927725697,Merchant: Wood-Thomas,dining,8.8,15,0.88,1,0,3,0
Shannon Harper,4671872046594968,Merchant: Walker Inc,grocery,47.38,21,0.1,1,0,1,0
Anthony Parker,4396406301656388,Merchant: Macdonald Inc,grocery,6.29,16,4.53,1,0,2,0
Luke Gross,4469220966408775,Merchant: Whitehead Inc,electronics,14.19,13,0.21,0,0,1,0
Jason Garcia,4352513373209426,Merchant: Peterson-Webb,online_shopping,17.27,17,7.26,1,0,0,0
Janet Davidson,4626297682744246,Merchant: Sampson and Sons,grocery,11.53,15,16.81,0,0,1,0
Anna Brown,4221552235916413,"Merchant: Golden, Mathews and Patel",gas_station,58.71,14,8.13,0,0,1,0
Sara Park,4439216742484855,"Merchant: Drake, White and Evans",grocery,62.76,9,34.3,1,0,2,0
Brandi Beck,4489312828478306,Merchant: Fisher-Webb,grocery,57.97,9,0.39,0,0,1,0
Patrick Sullivan,4733248371944175,Merchant: Eaton PLC,grocery,21.61,9,3.3,0,0,0,0
Roger Buckley,4802356117306504,"Merchant: Blair, Jones and Bennett",online_shopping,21.63,9,5.38,1,0,2,0
Bradley Cochran,4231031730332838,"Merchant: Jimenez, Peterson and Olson",electronics,12.32,19,6.95,1,0,0,0
Mark Jackson,4148179265904380,Merchant: Stevenson-Adkins,grocery,27.97,14,4.88,0,0,1,0
Sara Carroll,4423523849109816,"Merchant: Arnold, Blanchard and Mooney",gas_station,48.28,12,4.15,0,0,1,0
Charles Rice,4495723634709571,Merchant: Morales-Moore,online_shopping,24.04,14,5.41,0,0,1,0
Kathleen Marsh,4288722862985425,Merchant: Torres Ltd,dining,53.55,12,0.94,0,0,0,0
Nichole Smith,4563353112808542,"Merchant: Berry, Jenkins and Hooper",grocery,162.09,8,1.75,1,0,3,0
Brenda Marsh,4075201690985136,Merchant: Brennan-Collins,travel,23.21,8,11.33,0,0,2,0
Taylor Schultz,4581584971618360,Merchant: Ballard and Sons,electronics,36.74,7,7.84,0,0,0,0
Peter Arnold MD,4039663453163216,Merchant: Jackson Ltd,electronics,134.8,20,1.09,0,0,2,0
Brooke Johnson,4255882289745544,"Merchant: Floyd, Quinn and Zhang",electronics,47.66,13,12.19,1,0,0,0
Mary Durham,4506826769251785,Merchant: Allen Ltd,grocery,13.33,12,6.64,1,0,1,0
Gerald Snyder,4862548083149705,Merchant: Mora-Stephens,grocery,15.85,9,9.05,0,1,1,0
Robert Hawkins,4538822382889277,Merchant: Armstrong Ltd,electronics,32.3,15,17.21,0,0,2,0
Brianna Bailey,4101255371957887,Merchant: Phillips Inc,gas_station,48.21,16,13.49,1,0,2,0
